date,close,action,position,cash
2016-06-16,38.63999938964844,hold,0,99989.74000167847
2016-06-17,39.68000030517578,buy,1,99950.06000137329
2016-06-20,39.72999954223633,buy,2,99910.33000183105
2016-06-21,39.9900016784668,buy,3,99870.34000015259
2016-06-22,40.0099983215332,buy,4,99830.33000183105
2016-06-23,40.83000183105469,buy,5,99789.5
2016-06-24,39.22999954223633,sell,0,99985.64999771118
2016-06-27,38.47999954223633,hold,0,99985.64999771118
2016-06-28,39.130001068115234,hold,0,99985.64999771118
2016-06-29,40.54999923706055,buy,1,99945.09999847412
2016-06-30,40.93000030517578,buy,2,99904.16999816895
2016-07-01,40.86000061035156,buy,3,99863.3099975586
2016-07-05,40.400001525878906,buy,4,99822.90999603271
2016-07-06,40.529998779296875,sell,0,99985.0299911499
2016-07-07,40.529998779296875,hold,0,99985.0299911499
2016-07-08,40.869998931884766,buy,1,99944.15999221802
2016-07-11,40.779998779296875,buy,2,99903.37999343872
2016-07-12,41.41999816894531,buy,3,99861.95999526978
2016-07-13,41.459999084472656,buy,4,99820.4999961853
2016-07-14,41.66999816894531,buy,5,99778.82999801636
2016-07-15,41.77000045776367,buy,6,99737.0599975586
2016-07-18,41.63999938964844,buy,7,99695.41999816895
2016-07-19,41.08000183105469,sell,0,99982.98001098633
2016-07-20,41.25,hold,0,99982.98001098633
2016-07-21,41.06999969482422,hold,0,99982.98001098633
2016-07-22,41.08000183105469,hold,0,99982.98001098633
2016-07-25,41.15999984741211,buy,1,99941.82001113892
2016-07-26,40.939998626708984,sell,0,99982.76000976562
2016-07-27,40.93000030517578,hold,0,99982.76000976562
2016-07-28,41.189998626708984,buy,1,99941.57001113892
2016-07-29,41.040000915527344,sell,0,99982.61001205444
2016-08-01,41.150001525878906,buy,1,99941.46001052856
2016-08-02,40.709999084472656,sell,0,99982.17000961304
2016-08-03,40.709999084472656,hold,0,99982.17000961304
2016-08-04,40.900001525878906,hold,0,99982.17000961304
2016-08-05,41.130001068115234,buy,1,99941.04000854492
2016-08-08,41.15999984741211,buy,2,99899.88000869751
2016-08-09,41.099998474121094,buy,3,99858.78001022339
2016-08-10,41.09000015258789,buy,4,99817.6900100708
2016-08-11,41.279998779296875,buy,5,99776.4100112915
2016-08-12,41.09000015258789,sell,0,99981.86001205444
2016-08-15,41.38999938964844,buy,1,99940.4700126648
2016-08-16,41.31999969482422,buy,2,99899.15001296997
2016-08-17,41.209999084472656,sell,0,99981.57001113892
2016-08-18,41.13999938964844,hold,0,99981.57001113892
2016-08-19,41.31999969482422,buy,1,99940.25001144409
2016-08-22,41.220001220703125,sell,0,99981.4700126648
2016-08-23,41.5,buy,1,99939.9700126648
2016-08-24,41.06999969482422,sell,0,99981.04001235962
2016-08-25,41.099998474121094,hold,0,99981.04001235962
2016-08-26,41.2599983215332,buy,1,99939.78001403809
2016-08-29,41.310001373291016,buy,2,99898.4700126648
2016-08-30,41.310001373291016,buy,3,99857.1600112915
2016-08-31,41.220001220703125,sell,0,99980.82001495361
2016-09-01,41.15999984741211,hold,0,99980.82001495361
2016-09-02,41.25,hold,0,99980.82001495361
2016-09-06,41.25,buy,1,99939.57001495361
2016-09-07,41.25,buy,2,99898.32001495361
2016-09-08,40.720001220703125,sell,0,99979.76001739502
2016-09-09,40.029998779296875,hold,0,99979.76001739502
2016-09-12,40.68000030517578,hold,0,99979.76001739502
2016-09-13,40.18000030517578,hold,0,99979.76001739502
2016-09-14,40.25,hold,0,99979.76001739502
2016-09-15,40.86000061035156,buy,1,99938.90001678467
2016-09-16,38.91999816894531,sell,0,99977.82001495361
2016-09-19,39.22999954223633,hold,0,99977.82001495361
2016-09-20,39.06999969482422,hold,0,99977.82001495361
2016-09-21,39.5099983215332,hold,0,99977.82001495361
2016-09-22,39.5099983215332,buy,1,99938.31001663208
2016-09-23,39.22999954223633,sell,0,99977.54001617432
2016-09-26,39.029998779296875,hold,0,99977.54001617432
2016-09-27,39.29999923706055,hold,0,99977.54001617432
2016-09-28,39.439998626708984,buy,1,99938.10001754761
2016-09-29,39.119998931884766,sell,0,99977.22001647949
2016-09-30,39.279998779296875,buy,1,99937.9400177002
2016-10-03,38.9900016784668,sell,0,99976.93001937866
2016-10-04,38.869998931884766,hold,0,99976.93001937866
2016-10-05,39.150001525878906,buy,1,99937.78001785278
2016-10-06,38.869998931884766,sell,0,99976.65001678467
2016-10-07,38.709999084472656,hold,0,99976.65001678467
2016-10-10,38.619998931884766,hold,0,99976.65001678467
2016-10-11,38.0099983215332,hold,0,99976.65001678467
2016-10-12,38.04999923706055,hold,0,99976.65001678467
2016-10-13,38.029998779296875,hold,0,99976.65001678467
2016-10-14,38.40999984741211,buy,1,99938.24001693726
2016-10-17,38.290000915527344,buy,2,99899.95001602173
2016-10-18,38.41999816894531,buy,3,99861.53001785278
2016-10-19,38.349998474121094,buy,4,99823.18001937866
2016-10-20,38.09000015258789,sell,0,99975.54001998901
2016-10-21,37.93000030517578,hold,0,99975.54001998901
2016-10-24,38.27000045776367,buy,1,99937.27001953125
2016-10-25,38.36000061035156,buy,2,99898.9100189209
2016-10-26,38.310001373291016,buy,3,99860.60001754761
2016-10-27,38.220001220703125,buy,4,99822.3800163269
2016-10-28,38.16999816894531,sell,0,99975.06000900269
2016-10-31,38.41999816894531,buy,1,99936.64001083374
2016-11-01,38.459999084472656,buy,2,99898.18001174927
2016-11-02,38.029998779296875,sell,0,99974.24000930786
2016-11-03,38.310001373291016,buy,1,99935.93000793457
2016-11-04,38.279998779296875,sell,0,99974.21000671387
2016-11-07,39.09000015258789,buy,1,99935.12000656128
2016-11-08,39.130001068115234,buy,2,99895.99000549316
2016-11-09,39.54999923706055,buy,3,99856.4400062561
2016-11-10,39.58000183105469,buy,4,99816.86000442505
2016-11-11,39.45000076293945,buy,5,99777.41000366211
2016-11-14,39.29999923706055,sell,0,99973.90999984741
2016-11-15,39.16999816894531,hold,0,99973.90999984741
2016-11-16,39.70000076293945,buy,1,99934.20999908447
2016-11-17,40.25,buy,2,99893.95999908447
2016-11-18,39.86000061035156,buy,3,99854.09999847412
